"geoid","AFFH.pov_idx","AFFH.lbr_idx","AFFH.haz_idx","AFFH.tcost_idx","AFFH.trans_idx","HUD.School.Index","ACS.total.housing.units","ACS.vacant.housing.units","ACS.rental.vacancy.rate","ACS.rented.units","ACS.rented.less.500","ACS.rented.500.999","ACS.rented.1000.1499","ACS.rented.1500.1999","ACS.rented.2000.2499","ACS.rented.2500.2999","ACS.rented.3000.more","ACS.multi.family.units","ACS.3.bedrooms","ACS.4.bedrooms","ACS.5.bedrooms","COI.ALLCOMPLEV","COI.ALLCOMPLEV.NUM","Region"
25017373900,81,96,61,86,91,82,2684,140,"0",543,0,13,0,93,94,55,288,913,1039,672,244,"Very High",1,"REGION 6"
25017374000,78,98,59,84,79,86,1753,30,"0",232,98,0,19,42,73,0,0,295,751,418,172,"Very High",1,"REGION 8"
25017374100,48,96,52,89,89,81,2071,139,"1.1",870,15,63,190,226,143,97,136,991,784,286,37,"High",0.75,"REGION 8"
25017374200,85,99,52,84,87,81,1612,43,"0",310,8,45,93,80,41,27,16,361,605,369,418,"Very High",1,"REGION 6"
25017374300,94,97,58,86,80,92,1343,11,"0",176,8,0,32,32,79,7,18,120,391,461,304,"Very High",1,"REGION 8"
25017374400,95,98,54,88,85,86,2218,21,"0",487,193,44,66,0,78,38,68,600,539,561,529,"Very High",1,"REGION 6"
25017374500,95,98,45,88,89,97,1726,11,"0",456,11,16,179,138,20,63,29,668,735,477,88,"Very High",1,"REGION 6"
25017374600,71,92,58,87,91,94,2026,127,"4",526,0,68,141,249,39,20,9,762,827,275,113,"Very High",1,"REGION 6"
25017374700,84,97,48,87,88,94,1835,46,"0",797,35,92,150,369,142,0,9,781,613,285,137,"Very High",1,"REGION 8"
25017374800,94,99,51,86,84,97,1445,113,"5.6",481,41,60,148,193,7,8,24,580,323,379,152,"Very High",1,"REGION 6"
25017382100,93,93,67,81,68,87,1882,38,"19.7",113,29,10,39,15,11,9,0,96,882,570,107,"Very High",1,"REGION 8"
25017382200,94,97,69,84,83,87,2053,82,"4.8",428,9,86,125,83,104,21,0,516,883,458,146,"Very High",1,"REGION 8"
25017382300,65,97,77,85,85,90,2248,37,"0",531,15,121,242,41,48,0,64,447,643,798,262,"Very High",1,"REGION 8"
25017382400,80,86,76,84,84,88,1959,33,"0",603,251,185,61,90,16,0,0,525,670,471,74,"High",0.75,"REGION 8"
25017382500,89,98,66,88,78,88,1982,168,"11.9",734,33,61,286,264,82,8,0,932,571,372,45,"Very High",1,"REGION 8"
25017382601,82,97,NA,92,92,82,2402,55,"0",1046,37,0,850,159,0,0,0,1891,290,150,19,"High",0.75,"REGION 8"
25017382602,96,98,NA,85,80,82,1881,8,"2.1",350,89,67,64,9,38,50,33,494,658,631,54,"Very High",1,"REGION 8"
25017383101,12,13,NA,90,86,32,1355,35,"2",947,245,263,334,105,0,0,0,1124,240,70,51,"Low",0.25,"REGION 8"
25017383102,11,45,NA,93,92,33,1919,30,"0.7",1756,222,726,661,147,0,0,0,1552,489,6,0,"Very Low",0,"REGION 8"
25017383200,41,72,72,88,88,32,2262,126,"5.2",1149,17,420,336,272,104,0,0,1328,772,180,131,"Low",0.25,"REGION 8"
25017383300,58,56,74,90,80,43,1379,115,"4.7",733,111,223,262,52,20,32,33,746,362,157,49,"Low",0.25,"REGION 8"
25017383400,64,86,67,92,91,33,2364,137,"2.9",1260,29,453,476,136,166,0,0,1600,571,183,114,"Moderate",0.5,"REGION 8"
25017383501,46,79,69,92,87,42,2143,45,"2.7",1606,391,322,386,484,23,0,0,1516,327,153,48,"Low",0.25,"REGION 8"
25017383502,74,89,66,89,79,43,1086,114,"0",323,61,83,129,40,10,0,0,462,331,192,43,"High",0.75,"REGION 8"
25017383600,45,93,63,89,71,39,2518,120,"0",1125,58,201,576,228,43,19,0,960,810,447,166,"High",0.75,"REGION 8"
25017383700,90,82,58,84,75,34,2081,18,"0",426,37,53,192,77,55,12,0,303,1071,528,64,"Moderate",0.5,"REGION 8"
25017383800,98,91,73,81,72,39,2186,18,"6.6",249,0,18,152,14,52,13,0,241,1008,663,87,"Moderate",0.5,"REGION 8"
25017383901,84,91,79,79,70,60,3182,76,"8.9",358,170,47,67,58,0,0,16,424,1517,840,97,"Very High",1,"REGION 8"
25017383902,88,96,80,75,64,18,1928,48,"0",103,0,0,37,9,41,16,0,83,775,842,167,"High",0.75,"REGION 8"
25017384001,94,95,NA,78,62,18,583,23,"0",78,0,0,33,0,38,7,0,173,189,166,30,"High",0.75,"REGION 8"
25017384002,44,93,46,91,84,18,2959,12,"0",1915,39,45,1087,686,58,0,0,2202,194,516,33,"Low",0.25,"REGION 8"
25017385100,95,94,83,78,68,46,2557,132,"8.7",527,112,221,158,9,16,11,0,514,689,966,114,"Low",0.25,"REGION 8"
25017385201,45,91,NA,81,74,46,1063,16,"0",366,75,38,168,56,14,15,0,447,403,136,49,"Moderate",0.5,"REGION 8"
25017385202,86,96,NA,81,82,46,3124,0,"0",407,0,40,93,89,121,17,47,661,871,587,87,"High",0.75,"REGION 8"
25017386100,93,98,83,63,51,90,1554,93,"0",101,0,29,35,10,27,0,0,120,318,740,277,"Very High",1,"REGION 8"
25017387100,89,94,80,74,57,84,1533,0,"0",220,56,29,69,45,21,0,0,212,623,540,34,"Very High",1,"REGION 8"
25017387201,88,82,78,79,76,84,2162,38,"0",381,155,95,28,57,16,0,30,446,850,713,95,"High",0.75,"REGION 8"
25017387202,90,92,82,71,53,84,1389,9,"0",97,0,32,26,39,0,0,0,172,534,571,38,"High",0.75,"REGION 8"
25017388100,93,97,82,77,76,97,2126,25,"0",495,0,305,163,18,9,0,0,890,406,695,114,"Very High",1,"REGION 8"
25017388200,45,12,NA,75,68,38,2462,131,"0",719,186,230,86,112,59,46,0,627,934,516,108,"Very Low",0,"REGION 7"
25017388300,3,21,NA,96,95,22,1978,110,"5.7",1698,899,318,298,173,10,0,0,1817,341,105,31,"Very Low",0,"REGION 2"
25017980000,NA,NA,NA,NA,NA,81,0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"Moderate",0.5,"REGION 8"
25019950100,61,96,96,79,0,30,3009,2382,"13",96,3,32,32,17,4,4,4,239,613,845,544,NA,NA,"REGION 4"
25019950200,42,91,97,79,0,30,3110,1365,"22.4",733,25,95,187,165,161,32,68,491,924,578,57,NA,NA,"REGION 4"
25019950307,89,89,NA,77,0,30,1142,969,"0",18,0,0,9,3,0,6,0,13,294,201,91,NA,NA,"REGION 4"
25019950400,98,97,92,78,0,30,1733,836,"22.6",301,0,22,103,82,61,19,14,290,547,386,91,NA,NA,"REGION 4"
25019950500,43,89,98,78,0,30,2769,2288,"11",62,27,0,6,27,0,2,0,54,788,886,373,NA,NA,"REGION 4"
25019990000,NA,NA,NA,NA,NA,30,0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
25021400100,85,98,23,97,95,75,2581,236,"9.4",1308,214,64,259,241,242,174,114,2343,418,235,68,"Very High",1,"REGION 6"
25021400200,73,96,20,98,97,75,3020,388,"13.6",1528,193,50,323,410,278,118,156,2744,611,155,83,"Very High",1,"REGION 6"
25021400300,72,99,26,95,96,75,1741,54,"3.4",813,30,72,174,132,216,112,77,1384,571,305,167,"Very High",1,"REGION 6"
25021400400,59,96,23,97,97,79,2952,0,"0",1538,199,33,196,548,344,137,81,2369,490,190,318,"Very High",1,"REGION 6"
25021400500,82,99,31,97,97,79,2604,295,"4.7",1493,11,15,150,473,475,175,194,2251,565,334,33,"Very High",1,"REGION 6"
25021400600,89,98,41,95,95,89,2321,123,"6.2",808,0,19,32,273,318,92,74,1731,389,218,286,"Very High",1,"REGION 6"
25021400700,87,98,31,94,95,83,1490,188,"12.4",453,7,8,36,123,188,70,21,1063,406,250,133,"Very High",1,"REGION 6"
25021400800,45,94,19,98,97,75,2702,241,"2.3",1460,179,90,252,322,369,132,116,2444,370,296,55,"Very High",1,"REGION 6"
25021400900,60,89,23,98,96,83,2153,153,"2.9",1328,196,122,133,325,428,84,40,2008,356,172,40,"Very High",1,"REGION 6"
25021401000,51,95,39,95,96,83,1380,106,"4.5",662,148,39,50,198,167,31,29,1024,468,107,85,"Very High",1,"REGION 6"
25021401100,93,99,53,86,87,89,1731,127,"15.6",283,39,12,107,52,39,0,34,566,416,413,547,"Very High",1,"REGION 6"
25021401200,94,97,57,89,90,86,2729,169,"0",847,25,0,46,348,238,74,116,576,1037,462,316,"Very High",1,"REGION 6"
25021402101,78,85,52,83,84,65,1475,38,"0",341,70,95,126,22,18,10,0,346,656,183,41,"High",0.75,"REGION 8"
25021402102,51,72,60,87,88,66,1644,60,"0",544,79,127,175,154,0,9,0,725,609,229,85,"Low",0.25,"REGION 8"
25021402200,96,82,63,86,85,60,815,0,"0",137,0,16,84,29,0,8,0,179,395,133,25,"Low",0.25,"REGION 8"
25021402300,99,81,57,77,78,60,1511,37,"16.8",75,0,0,8,39,8,20,0,43,757,414,108,"High",0.75,"REGION 8"
25021402400,93,92,54,89,81,66,2682,17,"0",1183,21,69,300,269,341,145,38,1211,863,360,165,"Very High",1,"REGION 8"
25021402500,96,72,20,84,72,66,1717,113,"3.6",609,0,71,240,95,6,56,141,739,354,334,243,"High",0.75,"REGION 8"
25021403100,90,99,45,80,76,85,2346,127,"0",25,0,0,25,0,0,0,0,172,839,1036,198,"Very High",1,"REGION 8"
25021403300,97,95,67,83,80,86,1405,55,"0",115,0,0,31,44,0,7,33,117,411,423,383,"Very High",1,"REGION 8"
25021403400,79,98,65,86,86,86,2431,27,"0",456,252,112,18,44,0,0,30,675,728,776,353,"Very High",1,"REGION 8"
25021403500,90,95,49,83,81,80,2546,24,"0",683,96,15,168,96,79,93,136,863,818,701,109,"Very High",1,"REGION 8"
25021404100,88,97,60,82,77,80,1441,78,"0",351,27,19,30,41,30,110,94,212,451,470,213,"Very High",1,"REGION 8"
25021404201,98,93,67,79,78,91,1349,60,"0",82,19,10,19,0,0,9,25,80,248,447,559,"Very High",1,"REGION 8"
25021404202,94,92,63,78,77,87,1294,144,"11.1",191,0,0,19,66,88,0,18,209,353,247,381,"Very High",1,"REGION 8"
25021404301,89,96,71,71,80,91,1871,63,"0",33,0,0,0,0,15,18,0,0,538,767,455,"Very High",1,"REGION 8"
25021404302,93,95,63,82,85,87,1348,25,"0",244,23,6,38,16,46,60,55,215,522,354,125,"Very High",1,"REGION 8"
25021404400,91,92,72,86,86,87,1764,136,"12.9",468,192,67,98,29,56,0,26,651,289,479,374,"Very High",1,"REGION 8"
25021405100,99,98,79,63,60,91,2020,85,"0",160,0,22,49,0,31,19,39,96,374,937,501,"Very High",1,"REGION 8"
25021406101,84,91,80,79,74,76,2049,108,"0",326,52,100,141,33,0,0,0,352,520,780,171,"Very High",1,"REGION 8"
25021406102,88,97,78,71,69,76,2279,130,"0",149,23,69,42,0,15,0,0,182,554,1237,164,"Very High",1,"REGION 8"
25021407100,83,77,81,78,66,78,3085,16,"0",494,30,71,204,144,33,0,12,622,1061,925,92,"High",0.75,"REGION 8"
25021408101,89,89,81,78,65,85,2725,0,"0",287,113,71,31,41,0,31,0,237,1070,1164,203,"High",0.75,"REGION 8"
25021408102,94,87,79,76,72,85,1979,142,"6.9",395,62,90,144,90,0,9,0,599,668,555,125,"High",0.75,"REGION 8"
25021409101,72,16,80,71,55,87,1439,21,"0",56,0,16,15,25,0,0,0,30,548,640,76,"High",0.75,"REGION 8"
25021409102,83,96,82,72,60,87,1856,97,"0",67,18,9,22,18,0,0,0,70,589,904,66,"Very High",1,"REGION 8"
25021410100,88,84,80,81,71,70,2394,13,"0",661,141,184,212,112,12,0,0,687,575,800,110,"High",0.75,"REGION 8"
25021410300,98,90,80,77,63,79,1806,80,"9.3",470,10,11,52,202,153,42,0,525,487,455,41,"High",0.75,"REGION 8"
25021410400,72,85,81,84,85,79,2432,128,"0",939,0,81,664,167,18,9,0,998,642,421,92,"High",0.75,"REGION 8"
25021411100,78,83,77,82,75,69,3191,225,"19.7",627,160,17,257,104,60,29,0,1090,1081,710,166,"Moderate",0.5,"REGION 8"
25021411200,95,83,72,80,76,69,2586,0,"0",419,15,81,153,76,36,58,0,425,1127,696,241,"High",0.75,"REGION 8"
25021411301,91,89,46,80,76,83,2070,0,"0",252,129,16,20,0,67,20,0,311,630,781,215,"High",0.75,"REGION 8"
25021411302,94,64,46,78,80,71,1367,52,"7.3",115,33,19,16,47,0,0,0,137,502,481,78,"Moderate",0.5,"REGION 8"
25021412100,90,99,72,80,70,97,2416,45,"8.4",358,115,29,82,45,13,74,0,327,806,818,240,"Very High",1,"REGION 8"
25021412200,98,97,71,79,74,98,1557,19,"0",239,0,24,91,26,60,8,30,595,320,342,260,"Very High",1,"REGION 8"
25021412300,94,94,35,76,71,91,1718,38,"19.8",125,0,0,40,32,0,53,0,123,533,715,155,"Very High",1,"REGION 8"
25021413100,91,91,67,90,86,73,2345,0,"0",671,83,242,283,45,18,0,0,685,1027,415,55,"High",0.75,"REGION 8"
25021413200,70,70,63,88,85,62,2673,67,"2.8",1013,280,348,236,140,9,0,0,1422,856,310,11,"Moderate",0.5,"REGION 8"
25021413300,83,92,68,86,87,65,1950,89,"5.8",505,42,129,92,165,60,17,0,550,815,388,126,"High",0.75,"REGION 8"
25021413401,68,85,NA,89,89,65,1516,77,"1.5",726,22,156,366,167,15,0,0,1005,388,152,103,"Moderate",0.5,"REGION 8"
25021413402,65,77,NA,90,92,62,1789,66,"2.6",965,50,25,392,460,30,8,0,1036,527,230,51,"Moderate",0.5,"REGION 8"
25021413500,29,72,66,86,77,64,1796,100,"0",1021,10,213,414,309,66,9,0,1100,521,206,35,"Moderate",0.5,"REGION 8"
25021414100,96,96,82,79,48,94,2140,118,"0",288,0,0,28,130,118,12,0,297,878,688,98,"Very High",1,"REGION 8"
25021414200,94,98,83,61,64,90,2418,58,"0",52,0,0,12,0,40,0,0,51,796,1277,211,"Very High",1,"REGION 9"
25021414300,79,96,80,81,74,90,2027,151,"9.4",481,157,42,105,78,48,51,0,651,647,511,136,"High",0.75,"REGION 8"
25021415101,68,84,75,79,73,81,1796,29,"0",246,0,36,74,29,95,0,12,423,607,563,157,"High",0.75,"REGION 8"
25021415102,75,80,74,84,84,73,3547,161,"6",965,90,238,243,248,106,17,23,1530,1352,500,61,"High",0.75,"REGION 8"
25021415200,73,61,76,79,63,81,2413,152,"10.8",652,104,108,108,241,10,43,38,759,819,559,153,"High",0.75,"REGION 8"
25021415300,98,96,74,70,61,85,1426,91,"0",50,0,0,46,0,4,0,0,94,523,494,215,"Very High",1,"REGION 8"
25021416101,79,96,NA,81,75,90,2051,0,"0",392,240,59,39,43,11,0,0,402,853,418,251,"Very High",1,"REGION 6"
25021416102,91,86,46,82,71,58,975,43,"0",140,0,36,66,23,8,0,7,241,256,271,96,"Very High",1,"REGION 8"
25021416200,72,94,60,81,89,83,2329,116,"0",369,0,53,93,206,17,0,0,551,1159,556,49,"High",0.75,"REGION 6"
25021416300,73,93,58,86,89,85,1821,40,"0",497,11,178,216,33,37,12,10,712,535,452,235,"Very High",1,"REGION 6"
25021416400,99,95,61,76,81,92,2126,54,"0",279,0,16,74,82,27,51,29,239,1089,602,126,"Very High",1,"REGION 6"
25021417100,80,91,57,89,91,48,1666,66,"0",533,0,103,279,151,0,0,0,644,533,329,133,"High",0.75,"REGION 6"
25021417200,50,65,58,92,92,46,3296,0,"0",1588,0,307,772,298,194,17,0,1827,973,291,118,"High",0.75,"REGION 6"
25021417300,78,92,67,93,91,45,1717,161,"10.5",613,78,72,212,95,61,67,28,1384,120,11,0,"Moderate",0.5,"REGION 6"
25021417400,88,81,69,84,86,42,1086,99,"0",192,0,47,65,25,43,12,0,108,464,194,92,"High",0.75,"REGION 6"
25021417501,64,65,65,91,94,45,2067,91,"3.9",746,0,22,447,229,29,19,0,1064,795,223,64,"High",0.75,"REGION 6"
25021417502,47,70,52,94,94,46,1915,155,"3.6",932,49,268,383,220,12,0,0,1295,434,131,63,"Moderate",0.5,"REGION 6"
25021417601,94,65,52,91,94,65,2033,146,"4.4",760,40,231,353,136,0,0,0,1042,708,287,21,"Very High",1,"REGION 6"
25021417602,30,64,60,93,92,76,2328,120,"4.9",1140,325,101,463,134,103,14,0,1360,718,163,80,"High",0.75,"REGION 6"
25021417701,71,57,NA,95,93,74,2975,306,"1.9",2027,249,371,791,369,184,0,63,2572,306,96,108,"Moderate",0.5,"REGION 6"
25021417702,66,81,NA,89,86,79,1076,26,"0",266,0,32,173,61,0,0,0,393,355,242,8,"High",0.75,"REGION 6"
25021417801,91,73,74,87,88,56,2352,362,"0",363,0,97,167,47,52,0,0,586,1050,435,62,"Moderate",0.5,"REGION 6"
25021417802,11,10,73,92,91,41,1304,19,"0.9",911,625,229,51,5,1,0,0,910,308,153,6,"Very Low",0,"REGION 6"
25021417901,41,58,63,95,93,48,3267,162,"4",2169,431,450,716,502,70,0,0,2501,519,143,86,"Moderate",0.5,"REGION 6"
25021417902,50,67,62,93,93,36,1546,78,"3",720,26,202,257,214,21,0,0,887,482,115,16,"Low",0.25,"REGION 6"
25021418002,91,80,64,93,93,22,3211,102,"3.1",1903,120,114,826,749,94,0,0,2468,527,103,52,"Low",0.25,"REGION 6"
25021418003,56,86,NA,92,86,30,1270,49,"0",848,16,82,130,429,191,0,0,930,234,104,20,"Moderate",0.5,"REGION 6"
25021418004,33,47,46,94,91,29,1901,74,"1.6",1033,88,219,599,78,37,0,12,1390,376,176,95,"Moderate",0.5,"REGION 6"
25021418101,85,77,NA,93,92,33,2353,85,"0",1298,124,210,406,283,220,15,40,1591,570,146,71,"Moderate",0.5,"REGION 6"
25021418102,82,86,NA,93,93,33,1678,109,"3.3",964,69,162,409,227,76,21,0,1064,369,132,9,"Moderate",0.5,"REGION 6"
25021418200,58,68,64,89,87,48,2796,151,"0",1189,70,108,534,198,110,125,44,1342,879,273,58,"Low",0.25,"REGION 6"
25021419100,89,87,67,86,78,79,2235,13,"0",735,46,58,237,168,182,44,0,750,802,550,83,"High",0.75,"REGION 6"
25021419200,88,68,72,85,82,79,1870,69,"5.4",512,110,128,114,97,63,0,0,544,753,340,98,"High",0.75,"REGION 6"
25021419300,47,48,71,89,88,79,1534,19,"3.1",585,100,204,213,68,0,0,0,705,538,230,34,"Moderate",0.5,"REGION 6"
25021419400,87,68,73,87,83,83,1273,109,"17.5",371,132,71,114,24,30,0,0,438,523,129,34,"Moderate",0.5,"REGION 6"
25021419500,94,74,74,81,78,80,1042,23,"0",197,0,60,114,23,0,0,0,183,395,328,74,"High",0.75,"REGION 6"
25021419600,79,83,79,86,82,82,2956,55,"6",832,74,34,148,109,212,97,158,1074,997,423,179,"Very High",1,"REGION 6"
25021419700,79,62,80,79,68,80,1528,134,"8.5",281,188,11,20,20,32,0,10,403,503,332,177,"Very High",1,"REGION 6"
25021419800,84,81,71,86,74,79,1766,76,"1.9",576,0,129,278,141,28,0,0,831,568,225,69,"High",0.75,"REGION 6"
25021420100,42,61,75,85,85,23,3050,238,"5.3",622,122,61,125,314,0,0,0,655,1905,317,95,"Very Low",0,"REGION 6"
25021420201,30,57,75,82,85,21,1343,65,"0",328,100,105,16,64,43,0,0,218,711,243,60,"Very Low",0,"REGION 6"
25021420202,61,64,76,85,86,23,2662,209,"7.4",872,0,97,372,363,40,0,0,890,955,338,61,"Very Low",0,"REGION 6"
25021420301,71,50,72,86,83,11,2690,77,"9.8",646,184,223,103,89,47,0,0,700,1264,296,160,"Very Low",0,"REGION 6"
25021420302,67,47,77,87,87,11,3053,164,"10.7",895,133,104,342,263,53,0,0,1006,1235,475,107,"Very Low",0,"REGION 6"
25021421100,54,27,78,85,82,73,2175,39,"0",556,184,82,170,105,15,0,0,507,957,255,173,"Low",0.25,"REGION 6"
25021421200,85,80,80,75,69,73,2290,93,"9.4",88,0,64,24,0,0,0,0,137,1331,517,28,"Moderate",0.5,"REGION 6"
25021422100,77,65,85,79,78,81,2112,32,"0",411,19,91,158,104,29,10,0,444,910,542,146,"High",0.75,"REGION 6"
25021422200,82,66,81,89,93,67,3197,78,"3.1",1158,18,204,682,178,61,15,0,1477,682,427,212,"Moderate",0.5,"REGION 6"
25021422301,91,56,75,74,73,63,1102,57,"0",60,0,0,44,7,9,0,0,36,649,265,13,"Moderate",0.5,"REGION 6"
25021422302,96,85,69,92,93,65,3108,166,"3.9",1287,36,126,755,333,37,0,0,1849,744,181,50,"High",0.75,"REGION 6"
25021422400,59,56,76,88,85,70,3511,194,"4",1504,233,400,503,304,52,12,0,1497,1045,444,54,"Moderate",0.5,"REGION 6"
25021422501,47,61,79,88,87,72,2176,0,"0",820,235,104,324,157,0,0,0,942,562,218,11,"Moderate",0.5,"REGION 6"
25021422502,36,37,77,88,89,80,2389,64,"1.3",1199,249,277,489,184,0,0,0,1265,774,212,65,"Moderate",0.5,"REGION 6"
25021422600,77,75,81,79,79,80,2587,113,"0",327,0,176,48,83,20,0,0,432,1235,416,163,"Moderate",0.5,"REGION 6"
25021422700,76,67,77,83,84,60,1596,95,"10.4",222,21,52,120,21,8,0,0,356,712,225,65,"Moderate",0.5,"REGION 6"
25021422800,82,82,77,82,85,41,1846,117,"0",412,33,18,199,156,6,0,0,635,603,265,35,"High",0.75,"REGION 6"
25021423100,83,94,86,76,55,80,3332,365,"0",638,112,148,140,53,39,17,129,453,1000,1232,297,"Very High",1,"REGION 9"
25021440100,78,88,77,78,66,48,3766,408,"9.2",722,42,209,391,65,0,15,0,819,1345,765,78,"High",0.75,"REGION 8"
25021441202,97,94,83,66,34,87,950,31,"0",54,0,33,14,0,0,0,7,9,325,445,92,"High",0.75,"REGION 8"
25021441203,66,74,NA,74,55,87,1473,39,"0",222,42,44,110,26,0,0,0,144,618,337,40,"High",0.75,"REGION 8"
25021441204,81,90,NA,73,55,87,1660,120,"0",287,60,72,128,0,17,0,10,279,628,617,19,"High",0.75,"REGION 8"
25021442101,95,85,79,83,81,83,1823,71,"6.5",330,0,52,225,31,22,0,0,317,765,468,45,"High",0.75,"REGION 7"
25021442102,93,93,81,82,72,88,2614,43,"0",227,87,28,72,40,0,0,0,547,865,668,147,"Very High",1,"REGION 7"
25021442103,99,95,82,99,0,83,2191,28,"0",19,0,0,0,0,0,0,19,151,879,943,197,"Very High",1,"REGION 7"
25021442201,94,96,NA,80,65,83,1469,70,"6.8",328,0,0,138,181,9,0,0,357,314,678,74,"High",0.75,"REGION 7"
25021442202,52,75,NA,85,84,77,3332,102,"3.8",1289,246,413,510,120,0,0,0,1541,949,786,62,"High",0.75,"REGION 7"
25021443101,99,77,78,78,60,37,3038,30,"0",690,85,39,251,315,0,0,0,686,1571,500,110,"Low",0.25,"REGION 7"
25021443102,85,81,80,76,71,34,3429,241,"0",504,30,202,101,84,87,0,0,495,1349,766,160,"Moderate",0.5,"REGION 7"
25021456101,91,76,80,74,61,57,1277,49,"17.8",96,11,33,40,0,12,0,0,133,536,468,77,"Low",0.25,"REGION 8"
25021456102,68,44,71,88,86,51,2109,211,"7.1",755,83,198,365,78,25,0,6,940,696,303,95,"Low",0.25,"REGION 8"
25021456200,84,73,75,74,58,76,1341,58,"5.9",247,20,0,96,100,20,0,11,245,541,296,78,"Moderate",0.5,"REGION 8"
25021456301,9,42,NA,84,86,51,830,93,"14.3",409,36,107,253,13,0,0,0,558,230,78,0,"Very Low",0,"REGION 8"
25021456302,68,80,NA,88,89,42,2689,167,"8.8",886,78,240,324,216,28,0,0,1164,868,107,14,"Low",0.25,"REGION 8"
25021456401,67,70,77,80,78,49,1131,113,"15.3",176,17,48,77,34,0,0,0,183,693,147,35,"Low",0.25,"REGION 8"
25021456402,85,85,83,75,77,61,1924,55,"19.7",91,0,31,10,7,43,0,0,87,964,596,99,"Moderate",0.5,"REGION 8"
25021457100,98,51,78,80,62,31,1751,92,"10.6",250,24,92,127,7,0,0,0,310,799,296,60,"Low",0.25,"REGION 8"
25021457200,90,98,51,88,86,86,2190,111,"0",307,17,0,105,129,15,26,15,465,809,781,101,"Very High",1,"REGION 8"
25023500101,69,67,81,86,88,30,2049,346,"0",490,28,107,186,150,19,0,0,544,654,441,222,"Moderate",0.5,"REGION 9"
25023500103,80,88,NA,82,85,30,1425,186,"12.2",391,36,135,80,93,38,9,0,770,304,124,44,"Moderate",0.5,"REGION 9"
25023500104,84,62,NA,82,86,30,2382,432,"19.1",389,0,106,186,55,42,0,0,476,850,527,107,"Moderate",0.5,"REGION 9"
25023501101,82,70,81,77,64,71,1294,109,"8.6",236,31,14,65,71,37,12,6,214,538,323,96,"High",0.75,"REGION 9"
25023501102,92,96,78,81,70,71,3403,186,"19.6",536,36,91,119,95,94,45,56,960,837,1124,244,"Very High",1,"REGION 9"
25023501201,94,92,84,70,65,74,1336,21,"0",48,0,22,0,17,9,0,0,0,442,570,124,"Very High",1,"REGION 9"
25023501202,97,85,85,80,74,74,2997,279,"12.2",557,0,16,15,97,226,78,125,1056,787,861,154,"Very High",1,"REGION 9"
25023502101,90,53,77,84,85,37,2343,215,"14",751,22,242,251,184,52,0,0,1128,873,348,56,"Very Low",0,"REGION 9"
25023502102,88,71,76,84,81,37,2159,35,"0",524,153,157,134,80,0,0,0,688,911,313,62,"Low",0.25,"REGION 9"
25023502200,59,56,85,78,73,27,2463,198,"0",379,0,54,170,141,14,0,0,365,949,236,17,"Low",0.25,"REGION 9"
25023503101,80,75,86,76,35,69,2413,36,"0",278,0,61,139,43,0,0,35,204,954,847,129,"High",0.75,"REGION 9"
25023503102,96,84,88,79,56,68,2588,103,"0",487,178,62,165,32,0,0,50,390,940,910,207,"Moderate",0.5,"REGION 9"
25023504101,91,82,89,78,55,92,1958,27,"0",244,102,39,22,41,30,10,0,185,942,493,105,"Very High",1,"REGION 9"
25023504102,95,87,91,58,49,92,1783,76,"0",34,0,0,0,0,12,11,11,7,658,727,267,"Very High",1,"REGION 9"
25023505101,98,89,88,71,66,95,2830,529,"0",259,25,98,34,46,30,0,26,156,1239,865,309,"High",0.75,"REGION 9"
25023505102,89,86,89,72,68,96,1750,0,"0",221,77,20,32,57,0,35,0,146,579,699,152,"Very High",1,"REGION 9"
25023505200,84,89,92,75,65,80,3070,370,"0",474,106,150,123,95,0,0,0,461,1108,733,237,"High",0.75,"REGION 9"
25023506101,81,96,95,61,56,94,2487,212,"16.8",237,0,53,80,104,0,0,0,119,992,757,228,"High",0.75,"REGION 9"
25023506102,93,93,93,80,70,94,2323,137,"0",614,45,86,303,180,0,0,0,754,490,692,191,"High",0.75,"REGION 9"
25023506202,73,89,95,77,62,75,946,18,"0",157,45,18,19,50,25,0,0,177,385,255,53,"Very High",1,"REGION 9"
25023506203,97,86,94,77,68,81,2133,217,"10",391,81,132,101,51,12,14,0,320,935,531,84,"High",0.75,"REGION 9"
25023506204,76,78,93,71,69,89,2807,710,"7.9",477,52,15,194,201,0,15,0,85,1068,528,90,"Moderate",0.5,"REGION 9"
25023507101,95,89,92,74,60,77,2010,61,"0",255,10,90,11,55,21,37,31,270,832,639,136,"Very High",1,"REGION 9"
25023507103,89,91,93,71,62,77,1818,297,"0",120,17,25,30,29,0,0,19,125,606,719,188,"High",0.75,"REGION 9"
25023507104,92,90,93,73,55,77,2227,291,"0",206,34,35,29,30,41,30,7,274,561,809,236,"Very High",1,"REGION 9"
25023508101,85,81,91,77,60,57,2557,153,"0",561,34,66,130,290,41,0,0,654,1030,567,14,"High",0.75,"REGION 9"
25023508102,87,63,88,73,62,65,2012,128,"0",193,32,43,42,65,3,0,8,159,799,360,70,"Moderate",0.5,"REGION 9"
25023508200,91,81,92,71,62,65,2106,85,"0",100,61,0,13,26,0,0,0,140,874,614,121,"Moderate",0.5,"REGION 9"
25023509101,70,68,NA,76,54,48,2356,78,"0",358,90,18,69,139,42,0,0,236,1163,544,116,"Low",0.25,"REGION 9"
